sqft,bedrooms,bathrooms,age,lot_size,garage,neighborhood,has_pool,distance_city,condition,price
4052,3,3,63,1.77,1,7,1,22.3,2,845000
1078,3,3,64,2.37,2,10,0,31.0,4,408000
3724,3,1,13,0.86,3,10,0,26.6,6,857000
1380,2,4,24,0.9,2,4,0,11.9,3,506000
1053,5,1,99,2.15,3,6,1,23.7,9,492000
1624,1,3,99,0.46,3,6,0,35.6,5,475000
4632,4,2,2,2.37,2,5,1,20.1,5,1233000
1499,4,3,4,1.32,1,10,0,23.8,7,639000
2180,3,2,64,2.32,0,9,0,21.5,9,757000
4696,5,3,53,0.91,3,10,0,11.7,1,1076000
2473,5,4,18,1.82,0,8,0,25.9,9,720000
3527,3,2,96,1.26,2,6,0,20.6,2,576000
3956,3,2,53,1.6,1,4,1,9.7,3,1039000
4188,3,2,93,1.31,3,4,0,35.9,5,948000
1183,4,4,75,2.42,2,9,0,38.0,10,564000
1141,2,4,9,1.76,3,4,0,2.7,4,553000
2787,4,3,97,0.7,1,7,0,25.1,5,606000
4859,5,2,15,2.28,1,6,0,16.9,10,822000
3909,3,4,45,0.81,2,2,0,21.3,5,802000
4882,5,2,28,0.99,3,5,1,15.3,5,760000
3598,1,2,14,0.35,2,3,0,19.2,10,663000
4040,5,2,47,2.26,3,9,1,13.3,10,1134000
2788,2,2,10,0.79,2,10,0,5.1,10,995000
4214,4,3,33,0.72,2,1,0,12.4,5,651000
2649,3,3,35,2.31,2,10,0,27.0,2,766000
1105,5,1,29,2.03,1,4,0,2.5,1,433000
4413,4,2,98,0.44,1,4,0,15.6,10,831000
3549,2,2,72,1.95,3,9,0,2.2,8,980000
1935,4,3,81,2.29,3,1,0,14.6,3,561000
1005,3,2,18,0.29,2,2,1,4.0,7,462000
4250,4,1,67,2.08,1,1,0,13.9,8,1017000
4611,5,3,69,1.41,1,1,1,33.6,6,864000
4422,3,4,32,1.71,3,1,0,24.7,6,803000
4399,3,4,95,1.28,0,3,1,27.5,3,1025000
3351,1,4,79,1.77,3,4,1,20.4,9,1130000
1109,4,3,74,0.18,1,10,0,36.9,3,449000
3508,3,1,21,1.93,2,2,0,21.9,5,503000
2791,3,4,35,0.18,3,1,0,4.6,6,720000
1071,2,2,22,1.19,0,5,0,37.4,1,285000
4442,3,3,62,0.46,1,6,1,5.8,9,1230000
4886,6,2,25,2.08,3,2,0,40.0,7,1041000
2622,3,3,59,0.85,2,3,0,17.7,1,512000
4073,4,2,94,1.19,2,10,1,3.4,6,1050000
1320,4,1,92,1.13,2,3,0,34.6,7,399000
1776,4,3,4,1.95,0,2,0,4.2,5,501000
4522,3,2,53,1.25,1,4,0,7.4,5,1017000
4351,4,4,37,1.99,2,5,0,17.0,7,740000
4905,5,2,61,0.28,1,8,0,27.2,3,966000
3573,1,3,24,0.56,2,6,1,5.3,3,691000
3352,3,4,97,1.42,2,9,0,25.1,1,667000
3632,3,3,11,2.37,0,3,0,31.3,8,980000
4707,3,2,21,0.28,2,10,0,5.4,2,1020000
952,3,2,8,0.2,0,9,0,26.1,3,383000
3764,4,2,83,0.48,0,4,0,38.4,7,797000
3716,2,4,28,1.64,2,8,0,38.7,10,1040000
3600,4,3,43,1.06,3,10,1,6.9,10,775000
2552,4,4,92,2.08,1,7,0,30.5,8,674000
3410,3,1,26,0.27,2,7,0,33.9,9,815000
4675,4,2,54,0.57,2,9,0,35.6,8,1146000
1904,3,1,80,0.82,1,10,0,13.3,7,549000
3336,5,3,4,1.6,2,2,1,11.2,10,1207000
4999,3,1,51,1.74,3,5,0,2.4,1,1065000
4654,4,1,12,0.4,2,3,1,16.3,1,724000
4294,5,3,41,2.37,1,7,0,5.4,8,1013000
2714,3,2,14,0.92,2,3,0,31.6,7,774000
3872,2,3,78,1.81,2,5,0,6.1,2,780000
1806,4,2,17,1.36,0,5,0,32.8,9,570000
1206,3,2,49,0.63,0,2,0,4.8,10,390000
966,5,2,1,2.13,1,1,0,19.5,7,285000
1308,6,4,86,2.06,1,6,1,15.7,9,556000
2461,3,2,12,1.05,1,1,1,24.3,1,526000
4464,3,2,67,1.51,2,9,1,21.0,3,1257000
4289,3,2,46,0.72,1,10,0,24.1,10,1208000
1480,3,2,88,1.76,3,5,0,0.5,2,388000
3324,4,4,74,0.84,2,1,0,5.5,6,561000
2920,4,1,49,2.13,3,8,0,20.9,10,943000
2163,3,4,11,0.62,2,1,0,9.6,4,593000
2131,1,2,12,0.14,0,4,0,3.5,2,517000
3092,3,4,8,0.74,2,7,1,9.1,2,727000
2338,3,3,58,0.56,3,4,1,31.3,6,622000
4208,5,3,44,1.32,1,5,1,21.9,9,898000
1360,2,3,69,0.59,0,7,1,8.0,6,400000
1899,5,2,42,1.93,1,4,0,1.1,4,557000
2703,4,3,73,0.68,1,5,0,14.6,9,654000
974,4,2,22,1.8,1,7,1,14.6,2,418000
2956,3,2,78,1.49,1,1,0,29.5,6,520000
3030,4,3,44,2.47,1,3,0,36.8,7,639000
4960,4,2,22,2.5,2,1,0,15.2,3,976000
4720,4,3,100,2.19,1,3,0,27.7,4,809000
2297,3,2,33,1.92,2,2,1,25.6,7,796000
4654,3,2,15,1.03,2,5,1,17.2,9,1125000
3971,4,4,62,1.91,2,10,0,3.1,5,967000
2367,2,3,50,2.4,1,5,0,19.2,2,688000
1951,3,3,31,0.16,2,10,0,14.5,8,485000
1168,6,3,37,1.39,0,9,0,22.2,9,636000
842,1,4,55,0.62,2,8,0,5.5,2,439000
2707,3,2,68,1.44,2,3,1,29.1,10,704000
4290,3,3,16,1.22,1,1,0,31.6,10,823000
3335,4,2,85,1.48,1,5,1,15.8,1,800000
4973,2,1,38,1.42,1,3,0,7.4,4,991000
3673,4,1,40,2.4,0,5,0,25.1,1,850000
2624,2,2,47,1.43,1,9,0,38.3,1,542000
2093,2,3,81,2.13,3,1,0,28.2,5,566000
4186,4,4,27,0.87,1,1,0,5.4,7,835000
3772,3,3,76,1.15,2,9,1,16.2,3,708000
4722,6,3,49,1.23,2,3,0,36.7,7,1247000
1792,1,1,0,0.77,2,10,0,25.6,5,704000
3186,3,2,49,1.01,3,5,0,6.3,10,1072000
3040,2,2,18,1.54,3,9,0,29.1,8,869000
2276,3,3,97,1.49,2,5,0,14.5,7,674000
4207,6,1,58,1.63,3,3,1,19.8,1,1066000
1189,5,2,67,0.94,1,9,0,16.9,1,429000
1799,1,4,66,0.86,2,7,0,29.2,7,412000
2655,4,3,40,1.57,3,7,0,9.1,6,863000
1458,4,3,9,0.42,2,8,0,15.8,9,684000
3563,3,3,27,0.71,3,5,0,29.9,8,908000
4463,2,2,33,0.2,1,2,1,28.3,6,854000
2281,5,1,38,0.27,2,9,0,8.5,6,656000
4531,6,3,82,0.68,3,3,0,14.4,9,884000
1251,6,3,55,0.15,1,2,0,1.1,4,455000
3275,4,3,51,0.69,2,10,0,21.4,9,483000
4022,4,2,99,1.67,0,10,0,11.6,8,679000
2337,3,3,2,0.25,2,5,0,1.0,3,497000
3893,2,1,22,1.15,3,8,0,17.3,4,646000
1682,2,1,16,2.29,1,3,1,37.1,7,507000
4868,4,2,70,2.0,0,6,0,37.0,3,988000
3366,4,2,25,0.83,0,9,0,15.2,3,887000
4077,5,1,17,2.32,3,2,0,18.2,8,784000
1174,5,1,45,0.89,2,8,0,10.1,5,387000
4497,5,3,69,0.27,1,10,0,3.2,5,1058000
3862,6,3,30,2.49,0,7,0,27.9,8,1048000
4050,3,2,92,2.19,3,3,0,32.1,6,871000
912,4,2,8,1.22,3,1,0,35.3,5,304000
3997,4,4,34,1.7,1,6,0,37.4,1,978000
3178,3,1,80,1.71,1,2,0,36.7,5,580000
2724,6,2,59,0.57,2,3,1,1.6,8,633000
939,5,3,75,0.58,2,5,0,39.1,9,356000
2224,2,1,62,1.23,3,8,0,15.5,6,556000
3749,1,3,99,2.29,2,2,0,35.5,10,638000
3968,4,3,51,0.12,2,6,1,17.9,3,1044000
1316,4,4,47,1.98,2,1,1,17.2,8,573000
3416,5,4,60,0.24,3,7,0,0.9,5,749000
1687,3,4,23,1.25,1,4,0,2.6,2,514000
3904,2,1,73,1.63,1,1,1,27.0,1,726000
849,3,4,57,1.75,1,9,0,37.5,8,334000
4751,1,1,63,0.24,3,9,0,9.4,2,1053000
4360,1,3,29,1.1,2,3,0,4.2,3,1167000
818,5,3,28,1.5,1,6,0,8.9,9,553000
2273,3,2,9,0.26,2,7,1,8.9,1,673000
4861,3,3,38,0.42,1,4,0,12.1,8,772000
3406,1,1,54,1.69,0,6,0,4.2,2,456000
1251,3,2,27,1.35,1,9,0,9.8,8,543000
4565,5,4,17,0.49,2,10,0,36.9,2,1155000
3238,4,2,40,1.38,2,6,0,35.7,7,767000
2349,4,1,80,2.29,3,7,0,13.0,3,770000
4274,3,2,74,0.14,3,6,0,39.9,4,870000
927,3,4,64,1.64,2,7,0,12.3,1,390000
3561,3,1,80,0.28,2,1,0,29.0,10,772000
2215,3,2,99,0.12,0,6,1,25.9,1,480000
1001,5,4,99,0.46,0,9,0,3.0,10,377000
3169,3,1,45,1.11,1,3,0,14.0,8,590000
1317,4,2,59,2.03,2,6,1,38.1,8,494000
2141,2,3,8,0.78,1,4,0,2.5,2,750000
2788,4,2,44,1.6,1,7,0,7.4,4,823000
4345,5,3,59,1.09,2,7,1,38.9,2,806000
4602,4,1,27,0.66,1,9,0,2.1,8,1594000
4075,4,4,96,1.33,2,4,1,18.1,7,1007000
4454,6,4,2,2.01,2,8,0,36.8,7,947000
3234,4,2,50,2.1,1,8,1,37.8,10,834000
1007,3,1,7,2.13,0,8,0,39.2,3,398000
3433,3,4,69,0.91,1,8,1,19.5,5,743000
4917,4,2,58,2.0,0,6,1,3.9,1,1223000
953,4,3,60,0.61,2,8,0,31.0,10,480000
4166,3,3,57,1.87,2,6,0,28.5,4,1029000
2318,3,3,69,2.38,1,10,1,23.4,4,715000
3400,6,3,92,0.13,1,2,0,35.6,1,548000
2995,2,2,100,1.16,3,3,0,36.5,7,534000
4354,3,2,11,1.65,1,6,1,27.5,5,1004000
3214,2,4,8,1.78,1,7,0,4.9,1,750000
3649,5,3,48,0.52,2,4,1,4.3,5,883000
2542,2,3,82,2.43,2,1,1,16.6,8,574000
2106,4,4,16,1.58,2,4,1,12.1,10,619000
4649,2,3,53,0.49,2,6,0,5.8,8,957000
4968,4,2,43,0.15,0,8,0,24.6,2,708000
4995,5,3,31,1.98,2,4,1,27.5,1,1290000
3355,3,2,34,0.29,1,10,0,28.1,2,844000
3105,4,1,77,0.44,2,1,0,7.4,6,566000
1888,3,2,48,1.48,3,5,1,12.6,5,463000
3442,3,3,53,1.55,1,7,0,8.4,4,828000
1977,5,4,15,1.75,0,6,0,24.3,8,706000
3794,3,2,84,1.04,1,3,0,22.9,5,742000
1359,4,2,11,1.96,1,7,0,20.4,4,495000
3764,3,3,87,2.44,1,4,0,12.2,8,849000
2071,3,3,97,0.75,2,5,0,9.9,1,621000
2613,3,3,7,1.79,3,7,1,35.7,9,796000
3715,4,3,20,2.33,1,2,0,2.4,2,979000
1409,3,3,47,1.75,1,4,0,26.4,8,480000
3261,4,2,7,1.73,1,4,0,1.3,9,854000
4920,3,2,27,0.64,1,6,0,8.2,10,1101000
1083,1,2,79,1.38,1,7,0,11.9,8,378000
3728,4,4,9,1.45,2,4,1,35.5,9,989000
1891,5,1,51,1.78,0,10,1,5.9,4,771000
1616,2,3,14,2.49,3,1,0,37.5,2,541000
882,4,2,3,0.18,2,1,1,32.7,3,419000
2720,3,2,89,0.26,2,5,0,27.3,8,537000
4291,4,2,78,0.29,1,1,1,16.8,5,794000
3944,5,2,99,1.88,2,3,0,36.3,4,984000
2893,5,2,95,0.43,2,9,1,21.4,3,621000
975,4,3,61,1.59,1,3,1,15.2,3,390000
3504,3,2,3,0.88,1,3,1,23.6,10,704000
1169,5,3,40,1.2,3,9,0,9.7,10,683000
2618,4,2,72,0.62,1,5,0,11.3,7,723000
2901,2,2,98,2.18,2,8,0,36.8,8,868000
4290,3,2,54,1.51,1,10,0,31.9,5,811000
2579,5,4,27,2.37,0,9,0,20.8,8,737000
2164,5,2,100,1.48,1,6,0,17.0,9,724000
4142,2,2,46,0.4,1,7,0,32.4,4,450000
4476,4,4,8,0.51,2,7,0,23.0,2,930000
3226,5,2,1,2.47,2,7,0,16.9,5,1063000
872,3,3,66,1.84,2,4,0,20.9,2,261000
3762,3,2,47,0.22,2,2,0,9.7,10,679000
1659,4,3,68,1.79,1,2,0,8.5,2,521000
4656,3,2,73,1.09,2,7,1,39.6,6,679000
4938,2,4,27,0.84,2,10,0,38.8,10,806000
3224,4,3,78,0.47,2,7,1,17.1,10,953000
1864,5,2,13,2.12,2,10,0,20.9,1,879000
3017,4,1,45,0.25,2,7,1,33.2,2,858000
4817,4,2,86,0.8,0,8,1,29.2,5,586000
3059,3,3,12,0.84,2,3,0,4.4,10,1003000
4551,2,2,15,0.49,1,5,0,15.3,5,950000
2886,4,2,93,1.32,2,6,0,10.4,10,643000
1168,3,3,39,0.13,1,8,0,39.7,3,353000
3604,5,2,71,0.82,3,8,0,30.1,5,938000
950,2,2,80,2.34,2,10,1,2.4,9,626000
1934,3,2,29,0.85,2,3,0,36.1,2,563000
3584,3,3,80,0.97,2,4,1,37.2,6,686000
4964,5,4,98,1.24,3,6,0,13.7,8,1008000
3146,2,2,64,1.45,2,4,0,25.9,3,726000
3050,1,3,57,2.04,1,10,0,27.4,2,659000
860,3,1,87,0.56,3,4,0,29.3,1,266000
3810,5,2,47,2.19,2,5,1,27.9,1,729000
4701,3,2,48,1.92,2,10,0,22.6,4,1398000
2137,3,2,88,1.83,3,7,1,38.2,6,802000
1984,2,2,1,0.31,1,2,1,20.7,7,497000
2351,4,4,88,0.15,1,2,0,4.9,8,556000
2429,2,4,13,1.53,2,10,0,3.7,8,889000
2127,3,1,96,2.17,2,9,1,1.2,10,708000
2326,3,2,16,1.5,2,4,0,17.4,1,518000
2473,4,4,30,0.61,2,5,0,11.3,8,753000
2161,4,2,9,0.32,2,3,0,35.9,10,473000
2373,4,3,69,1.78,2,2,1,34.8,1,672000
3486,5,2,88,1.83,3,10,0,33.6,3,1053000
3166,6,2,36,0.51,1,8,1,34.8,5,988000
4557,3,2,63,0.17,2,4,1,12.3,10,1182000
3234,4,4,29,1.08,2,1,0,17.3,10,888000
2793,4,4,33,1.5,2,6,0,12.8,8,716000
1669,5,2,17,1.79,1,6,0,3.9,8,531000
1814,3,3,87,2.04,0,2,0,37.0,6,322000
2711,4,2,62,1.57,2,2,0,24.8,4,631000
1402,3,1,48,0.37,1,8,0,5.7,4,382000
4621,5,3,55,1.74,1,7,1,8.6,8,1145000
1490,3,3,90,2.46,1,2,0,18.3,3,407000
1293,3,2,57,2.27,2,10,1,2.5,8,658000
1289,3,2,26,2.19,2,1,0,11.2,4,445000
3356,3,4,54,0.83,2,8,1,28.3,10,1274000
1094,4,4,84,1.9,1,10,0,36.9,9,524000
4827,2,3,18,2.14,2,2,1,37.2,2,1036000
3643,3,1,22,1.73,2,5,0,21.0,10,1045000
3712,5,3,46,0.7,1,6,0,12.8,1,935000
2517,3,2,78,2.39,0,10,0,36.9,4,713000
3396,4,4,65,1.18,3,1,0,31.6,9,790000
2673,2,1,98,0.41,2,2,0,23.7,7,499000
4058,3,2,50,0.36,2,10,1,33.5,9,722000
3617,5,2,83,1.65,0,4,0,18.6,9,965000
1244,4,3,27,1.15,3,2,0,4.9,10,506000
4441,3,3,56,0.33,2,6,0,37.6,9,1055000
1541,6,2,57,1.88,3,4,1,21.6,9,602000
2841,5,3,14,2.02,3,3,0,28.0,7,1173000
1479,6,3,15,1.84,3,6,0,16.0,8,611000
3267,3,1,96,0.59,3,9,0,5.9,2,1005000
4497,2,3,46,1.76,0,8,1,11.2,9,1046000
2158,4,4,62,0.13,3,2,0,2.2,2,616000
862,4,1,11,0.83,0,3,0,4.0,8,401000
3359,2,1,42,1.06,3,2,0,8.6,2,855000
4569,4,2,83,2.1,1,10,0,22.7,8,1054000
934,1,1,28,1.04,2,7,0,39.7,3,372000
4444,3,2,48,0.13,0,9,0,33.8,2,879000
2935,3,3,2,0.95,2,1,1,3.9,6,849000
4078,4,3,68,1.3,1,3,0,33.8,6,685000
1622,3,2,59,2.38,2,6,0,21.7,1,333000
3874,5,3,65,2.36,3,4,0,26.6,7,974000
3781,4,3,86,0.53,2,10,0,5.6,1,1152000
920,4,4,89,0.54,0,10,0,16.1,4,393000
2437,6,1,25,0.49,2,1,0,35.4,6,627000
1724,4,3,70,1.99,0,9,0,17.3,8,474000
1444,6,4,73,0.11,2,7,1,5.5,8,577000
2832,1,2,68,0.41,3,7,0,12.8,10,735000
3561,3,2,46,1.39,2,1,0,9.3,7,760000
2868,2,2,75,0.69,1,9,0,27.6,5,769000
1041,3,4,95,0.32,1,8,0,36.5,6,269000
3468,5,2,41,0.96,3,10,1,29.5,8,963000
1602,1,4,30,0.76,1,5,1,33.8,3,444000
4964,4,3,21,1.33,2,4,0,32.3,6,905000
995,4,2,16,2.45,2,1,0,1.1,4,406000
2987,4,3,83,0.4,2,9,0,5.4,3,786000
4315,3,1,19,0.99,3,8,0,17.2,3,1016000
3130,4,2,7,2.34,1,2,1,4.9,4,790000
3159,2,3,97,2.2,2,4,0,29.5,6,530000
4406,3,3,48,1.05,2,4,0,3.3,1,872000
1076,4,2,86,1.78,1,7,0,16.9,2,452000
860,4,3,37,0.31,1,3,1,16.0,4,291000
4190,3,2,52,1.81,2,8,0,22.0,10,898000
2713,5,2,27,2.43,1,7,0,25.4,9,669000
4727,3,2,76,1.39,3,10,0,37.9,8,877000
3391,3,2,28,1.3,0,4,0,11.2,10,769000
1366,1,4,71,0.55,0,9,0,26.8,8,422000
4735,4,3,10,1.62,1,6,0,1.9,7,980000
2371,4,2,46,1.52,1,3,0,0.5,6,628000
2000,2,2,44,1.66,2,7,0,1.5,7,505000
3654,3,2,17,0.16,1,6,0,18.2,6,1080000
3695,4,2,49,1.42,2,8,0,22.4,3,795000
2036,3,3,88,1.53,3,5,1,0.7,6,611000
936,3,4,48,0.6,2,6,0,16.2,7,445000
1829,4,3,21,0.6,1,1,0,2.1,6,454000
2956,2,2,44,0.76,3,8,0,26.3,2,858000
3394,5,2,60,1.81,1,1,0,25.4,6,719000
1461,2,1,98,1.56,2,3,0,31.5,2,178000
3272,4,1,92,2.13,2,2,0,22.1,1,491000
3477,3,2,20,0.81,1,6,1,25.1,10,800000
3108,5,2,70,2.29,3,8,1,11.5,10,1037000
886,2,2,60,1.88,1,8,0,3.9,10,585000
3312,4,3,75,1.05,2,7,0,29.6,5,751000
3742,4,3,35,0.33,1,7,0,24.7,4,1046000
3573,3,2,23,0.72,2,8,0,37.6,9,985000
3304,3,3,31,2.4,2,5,0,39.6,9,1106000
4110,4,2,90,0.84,1,3,0,34.0,9,700000
2500,5,2,95,0.89,2,2,0,39.4,3,437000
4470,2,3,58,0.56,2,3,0,26.1,10,927000
3500,1,2,95,2.04,2,3,0,4.1,3,605000
4429,5,4,95,0.76,2,7,1,4.0,3,1119000
2447,2,1,89,0.89,2,1,0,32.4,10,379000
4118,6,3,74,1.09,0,7,1,9.9,5,739000
4487,4,3,81,1.14,2,6,0,2.9,6,972000
1396,4,3,4,1.09,2,10,0,19.2,6,828000
1284,2,3,15,1.31,2,2,0,12.9,3,476000
1445,3,3,10,2.05,3,10,1,23.7,2,792000
3889,4,3,34,2.07,0,1,0,24.2,6,995000
1520,5,2,74,2.02,1,9,0,27.4,4,567000
1298,6,2,41,0.34,1,2,1,23.3,9,447000
2473,2,3,86,2.02,0,4,0,15.5,2,623000
3867,2,3,97,0.39,1,9,1,1.4,4,994000
914,2,4,80,0.4,3,9,1,36.3,2,384000
3779,5,2,9,2.37,1,1,0,13.4,5,748000
2536,3,2,81,2.07,2,2,1,20.5,3,570000
4411,1,3,7,1.43,1,2,0,22.5,4,998000
3053,3,4,25,2.2,2,2,1,12.9,9,731000
3094,3,4,2,2.47,3,8,0,12.7,10,1040000
4430,6,2,58,1.57,1,8,0,10.8,5,1156000
946,4,1,87,1.57,3,10,1,10.1,9,552000
4782,3,2,2,1.91,3,8,0,1.7,5,1238000
4253,3,2,37,0.66,2,4,1,38.3,10,999000
3210,3,4,1,0.5,1,8,0,24.0,9,998000
936,1,2,98,1.92,2,7,0,4.8,8,421000
4160,2,2,16,0.93,3,8,1,23.9,1,967000
3805,4,2,72,0.42,1,1,0,9.7,3,785000
4352,2,2,35,0.86,2,3,1,12.8,5,566000
818,3,3,85,0.96,1,10,0,32.1,3,418000
3042,3,1,94,2.42,1,6,1,35.5,10,780000
1248,4,2,97,1.78,3,1,1,28.1,1,410000
2748,4,4,87,1.37,2,4,0,37.3,2,639000
1745,4,2,72,2.43,1,9,1,36.2,2,481000
2720,4,3,1,2.27,2,7,0,22.3,4,843000
3777,4,2,84,1.33,1,1,1,36.4,6,599000
4988,1,3,33,2.27,1,6,0,22.0,2,1187000
4815,5,1,26,1.07,2,6,0,4.6,6,682000
1038,2,2,36,0.65,2,2,0,33.3,1,209000
1004,3,2,70,0.66,1,6,0,5.7,8,339000
3407,4,2,21,1.69,0,10,1,13.0,3,699000
4188,3,2,67,1.3,2,2,0,15.5,8,800000
3772,5,2,13,1.68,3,8,0,32.4,3,901000
3487,3,3,97,1.75,3,7,0,3.8,1,902000
4966,5,4,22,0.15,1,6,0,18.1,4,764000
2148,5,1,43,0.23,2,10,0,17.8,3,601000
1616,6,2,88,1.38,3,6,0,23.5,8,582000
1620,5,3,64,0.56,2,9,0,14.5,1,482000
992,5,3,78,1.62,3,9,1,23.3,9,454000
2576,4,1,95,1.43,3,10,1,39.4,9,822000
4445,3,2,77,1.51,1,10,0,3.3,6,1096000
1050,2,2,60,0.83,1,2,0,35.0,5,175000
2588,4,2,84,1.64,1,3,1,12.7,5,572000
4500,6,4,54,2.09,1,10,1,18.9,6,1057000
3263,4,3,70,2.5,3,7,1,29.8,7,1139000
1967,5,3,99,2.11,3,10,0,36.4,8,485000
4693,5,2,84,1.44,0,9,0,0.9,3,927000
1896,2,1,49,0.56,2,6,0,26.7,10,606000
3479,3,4,11,1.74,2,1,1,3.2,1,831000
2647,3,1,78,2.35,1,7,0,21.3,5,740000
4704,2,2,14,0.61,2,1,0,30.1,1,592000
1304,4,2,16,0.71,3,5,0,7.2,2,422000
2421,6,3,33,0.46,1,9,0,30.7,8,716000
3272,4,2,34,1.87,1,10,0,12.7,3,940000
3346,3,2,38,1.08,0,10,0,24.6,10,864000
2187,1,4,77,0.25,1,9,0,26.5,4,608000
3794,3,3,54,2.2,1,1,0,26.1,6,723000
4616,4,1,58,1.44,2,6,1,1.2,8,857000
1517,3,3,4,0.89,2,3,0,6.5,1,553000
4284,2,2,29,0.93,2,9,1,34.3,2,746000
1458,3,2,3,0.8,1,3,0,37.6,6,379000
4808,3,3,14,1.19,1,2,0,22.8,8,787000
4564,5,2,34,0.91,3,8,0,24.1,8,1123000
3789,2,2,73,1.42,3,3,0,30.3,3,717000
2904,1,3,54,1.96,1,5,0,16.5,4,556000
2055,1,4,65,1.72,1,6,0,13.5,10,551000
3282,3,2,59,0.81,3,10,0,30.8,4,773000
1183,4,1,23,1.37,0,10,1,1.6,4,647000
3407,4,2,91,2.12,1,1,1,35.5,2,625000
993,3,2,21,0.26,2,7,0,17.9,6,495000
4607,4,2,43,0.29,1,7,1,20.4,8,1096000
4519,3,2,31,1.43,1,5,0,25.6,9,970000
3381,4,3,94,1.63,2,9,1,11.3,1,869000
3365,1,1,82,0.61,2,2,0,24.1,1,525000
3563,3,2,50,1.89,3,5,0,27.9,9,1051000
3598,4,2,84,1.65,3,2,0,5.2,4,818000
3139,5,2,2,2.32,0,2,0,21.1,7,982000
4206,4,4,69,0.51,1,9,1,13.5,2,1155000
1531,3,2,31,1.9,2,7,0,22.5,10,602000
3672,3,4,1,0.3,2,4,0,1.3,1,845000
3920,6,4,87,1.46,1,8,0,29.8,7,689000
4977,2,3,58,1.42,1,4,0,7.2,6,827000
3404,2,1,90,1.03,1,1,1,27.7,3,652000
3182,2,4,72,2.13,2,10,1,30.9,10,1054000
1331,3,1,76,0.11,1,3,1,30.2,4,215000
1434,3,1,13,1.35,3,10,0,32.8,1,683000
2569,3,2,50,0.62,1,1,0,12.7,7,652000
4604,3,2,10,1.88,3,2,0,38.7,9,1161000
3170,5,2,77,0.2,3,2,0,1.4,1,703000
802,1,2,79,2.1,2,7,0,19.5,2,367000
1005,3,2,9,2.11,2,4,0,11.2,2,450000
4935,4,3,83,2.1,2,10,1,29.7,6,1031000
3421,4,2,79,0.47,1,9,0,32.3,5,877000
3690,3,2,57,1.61,1,2,0,33.0,6,682000
3993,5,4,33,0.13,2,9,0,12.2,1,413000
3466,2,2,79,2.14,2,6,0,11.3,6,867000
4106,5,3,77,1.84,2,10,0,27.2,6,839000
1697,3,4,52,1.37,2,8,0,37.2,7,612000
1885,2,1,27,1.85,2,7,1,10.5,2,783000
2079,5,2,17,0.33,2,8,1,36.5,6,918000
1470,4,4,25,1.37,2,9,1,23.9,9,802000
2305,2,4,6,0.8,2,8,0,29.6,9,912000
4375,1,3,44,2.43,3,6,0,17.9,2,1075000
2755,2,1,97,2.16,2,8,0,32.4,5,704000
1049,4,4,44,1.86,2,8,0,38.8,7,614000
2692,2,2,70,2.34,2,2,0,7.2,5,516000
4239,3,2,96,0.93,2,2,1,15.7,3,633000
2653,1,2,34,2.26,2,1,0,34.6,1,611000
3654,4,2,51,0.88,0,10,0,7.5,7,944000
2303,5,3,20,1.86,3,2,1,16.8,8,776000
4185,4,3,27,1.87,0,7,0,7.1,6,928000
4371,2,3,95,0.14,1,3,0,26.1,7,719000
4592,5,1,43,0.97,1,4,1,9.9,9,1205000
4226,4,3,79,0.15,0,4,0,15.5,2,662000
843,5,3,55,2.49,2,4,1,19.9,5,485000
4412,3,2,9,0.39,2,2,0,12.2,3,785000
3418,3,4,22,1.4,3,6,1,27.4,2,688000
3963,4,3,47,2.0,1,1,0,4.9,3,832000
2088,2,3,51,0.58,1,5,0,35.3,4,543000
3742,4,1,14,1.26,1,2,0,19.5,2,634000
1019,5,3,54,1.56,2,9,0,23.1,2,453000
2725,5,4,42,0.48,3,2,1,25.1,8,617000
3772,6,2,49,1.97,2,6,0,2.9,3,944000
4313,4,3,5,0.82,1,4,1,30.4,3,879000
3248,3,2,32,0.61,3,6,0,37.9,4,512000
4271,1,3,61,1.44,1,2,1,21.0,5,786000
3574,3,3,54,1.08,2,2,0,15.9,3,845000
1790,4,3,38,2.31,2,7,0,31.5,6,749000
3746,3,4,11,2.21,0,3,1,29.0,10,1097000
2612,2,2,99,1.26,1,3,1,26.2,3,429000
1603,4,2,30,0.96,0,7,1,38.6,8,458000
1289,4,3,73,0.88,3,8,0,23.5,4,459000
4356,6,2,52,0.74,2,7,0,10.3,5,1142000
2293,4,2,33,1.41,3,3,0,1.5,3,740000
4445,4,1,40,2.03,2,3,1,18.4,5,961000
3691,4,1,9,0.85,2,7,0,26.3,7,1055000
2505,6,3,51,0.56,2,3,0,7.3,3,700000
4316,4,3,74,1.24,3,2,1,1.5,3,859000
4140,5,1,56,0.27,0,7,1,36.4,1,766000
853,5,2,77,1.78,1,3,1,12.4,2,284000
3375,5,1,2,1.34,2,5,1,18.9,4,864000
4391,3,2,56,1.29,3,7,0,4.1,9,950000
1415,2,1,32,0.82,3,2,0,15.6,3,342000
1754,2,2,6,2.27,2,8,1,17.2,10,674000
3233,2,3,3,0.32,1,2,0,36.2,5,823000
2429,2,3,38,2.19,1,4,0,34.7,9,594000
3581,2,2,47,1.0,3,4,1,8.0,4,1033000
1449,3,3,73,2.21,2,8,1,22.5,4,579000
3147,4,4,78,1.85,1,1,1,29.4,6,663000
